uuid,Name,Sensitivity,Sensitivity2,Impedance,acoustic_design,type
d099439b-3440-4c85-b824-63f6476279f3,Prodipe 3000,118.62,104.38,37.63,Closed,full
cb838f01-47f9-417f-accb-18f6e49296a5,Proel Eikon H1000,113.69,99.33,36.62,Closed,full
db42b757-10b7-4631-9dca-9b02ac9b1e19,Proel Eikon H200,118.7,104.43,37.41,Closed,full
2a7b63a8-a9c3-45a5-89c7-cc622d5cee6f,Proel Eikon H800,117.59,104.07,44.49,Closed,full
aeb2a909-7756-4eb8-a38c-d1c2da031c78,Prology PL170,134.3,120.86,45.37,Closed,iem
1cf53a81-9cbf-4ff7-a9f9-ea983a51747c,PSB M4U 1,118.82,104.35,35.77,Closed,full
2b44557a-9373-4250-95d8-584de3ff9d2d,QDC Anole VX,135.94,120.3,27.27,Closed,iem
b755b502-6bbf-4c15-956f-2f3abc52f36e,QDC Neptune,136.33,117.57,13.32,Closed,iem
ef1b9622-523b-413b-a72d-5fbb23e7dc1b,QKZ VK4,132.22,114.27,16.03,Closed,iem
790b7461-bd12-449f-86e3-635603408faa,QKZ X36M,126.83,109.04,16.65,Closed,iem
05f607aa-8eca-400f-8127-84473a2c9fdb,Quad ERA-1 Hybride cushions,111.83,95.31,22.3,Semi-open,full
f9c76d3a-049f-4094-84d6-62b3c3ec584c,Quad ERA-1 Leather cushions,111.07,94.55,22.3,Semi-open,full
98f5fdc7-08ee-48c4-8c20-5ba763765a01,QUIK LOK HP-10,124.37,110.21,38.43,Closed,full
b94bc158-a5c8-45ea-ba6e-71c1f7c1ff63,Radius HP-TWF-21,125.28,108.94,23.25,Semi-open,iem
68429970-bf8d-4ff2-b3dd-09ad017dac08,Razer Kraken Pro V2,122.45,107.32,30.66,Closed,full
2c93536b-0972-42d4-ad95-f64dd439a006,Remax RM-580,126.46,110.74,26.81,Closed,iem
fcd55cf6-371c-42f9-a524-08f0b5d94169,RHA CL1 Ceramic Default,115.06,105.98,123.56,Closed,iem
9054acc8-1d98-42b4-8a79-6fd9ae37a5e8,RHA CL1 Ceramic Sealed,115.99,106.91,123.56,Closed,iem
b15ebfcc-6be8-4b69-9879-92d8183f15db,RHA CL2 Planar Wire connection,123.04,104.92,15.43,Closed,iem
2fd51382-b5f1-4d40-99cf-63274a53f27c,RHA MA750,128.58,111.28,18.64,Closed,iem
067e264a-bcca-4884-978e-5df14c68cfcd,RHA MA750i,127.09,109.59,17.79,Closed,iem
06aea82e-2d7d-4aee-a4f1-35b0cf6335ed,RHA T10,120.92,103.48,18.04,Closed,iem
e0682c98-d18a-49c0-8771-752b657e951a,RHA T20,127.4,107.84,11.07,Closed,iem
82c0a35d-138d-48c1-aaa9-bc75eb653c1b,Rode NTH-100,117.95,103.56,36.38,Closed,full
4672aa0a-6e22-4c2b-851c-26c536c96c8d,Roland RH-200,111.66,99.86,66.02,Closed,full
23407984-e5d3-4648-b8c2-56d70fc5fd11,Roland RH-A30,116.58,103.03,44.17,Open,full
0e277913-1341-47a7-b259-46aa8e749750,SeeAudio Yume Azla Xelastec Tips,129.57,111.27,14.82,Closed,iem
99c79144-79be-44a6-9b27-7af33cd925f6,SeeAudio Yume Foam Tips,131.46,113.17,14.82,Closed,iem
dd1bf076-570f-4c34-8248-2cd730a2e1a1,SeeAudio Yume Gray Tips,130.0,111.71,14.82,Closed,iem
8ef40fa9-f61d-4ae5-bdfd-790015ba64a6,SeeAudio Yume Hybride Tips,131.85,113.56,14.82,Closed,iem
17fb1fa3-71ca-42f3-bec2-830dd4c67796,SeeAudio Yume Short Foam Tips,130.08,111.79,14.82,Closed,iem
0cfaa2eb-4612-468f-9d3b-810b46b43cb2,SeeAudio Yume Spinfit CP800 Tips,131.2,112.91,14.82,Closed,iem
fc44a6a9-bc79-4b87-8e43-051389985c4b,Sendy Audio Aiva,105.78,91.01,33.36,Open,full
bc874b1d-6d68-46f3-afe8-d253249b4162,Sendy Audio Apollo,111.83,94.12,16.95,Open,full
b070a546-99af-4332-95d8-17fa05c034b4,Sendy Audio Peacock,115.9,102.72,48.13,Open,full
18844bfd-8357-4292-9482-6094f51db862,Sennheiser Amperior,113.29,96.7,21.94,Closed,earpad
2b85b523-c8f9-4bcf-ad52-3842ef4fd71e,Sennheiser CX 1.00,122.8,107.64,30.43,Closed,iem
e50b2c29-6ac3-41c4-a200-0c7975551704,Sennheiser CX 100,123.41,107.76,27.24,Closed,iem
9cfe4ab8-7609-4e20-bbe1-519f6d8d154b,Sennheiser CX 180 Street II,129.02,111.14,16.32,Closed,iem
aeb53ae8-72be-47ed-9fe5-e8b84fc71be3,Sennheiser CX 2.00,124.01,108.69,29.4,Closed,iem
8623d877-43d2-4743-bcca-d8fbe4c6e646,Sennheiser CX 200 Street II,128.98,111.21,16.7,Closed,iem
054ebefe-1d50-4178-9002-ea68bdf675bd,Sennheiser CX 3.00,124.61,107.57,19.76,Closed,iem
5a3748e7-a208-4d18-b284-c1f59140575c,Sennheiser CX 300-II,130.54,112.63,16.15,Closed,iem
88f2e0f1-31db-4ec7-91c0-4e5ef2083533,Sennheiser CX 5.00,124.87,107.85,19.88,Closed,iem
ca3d7033-ef6e-43e8-8bc4-07f5a5b85cd1,Sennheiser CX 550,131.94,114.16,16.68,Closed,iem
fff277e0-daac-4c10-a7e6-f2014519efea,"Sennheiser CX 870, CX 880",120.58,105.93,34.23,Closed,iem
e823b56e-4f37-45bf-afbf-8f673c4e04cd,Sennheiser CX 980,119.66,104.94,33.74,Closed,iem
d5d38c8b-96f5-4df6-9f5a-18a651e1b15a,Sennheiser CX-400 II,126.09,108.91,19.17,Closed,iem
a28be1ed-08bb-4e2e-9643-233a269e529f,Sennheiser eH 2270,103.32,91.73,69.29,Closed,full
a230aac7-70b1-4ed2-b940-f71b815ebb33,Sennheiser Fake IE 80 Max,131.01,113.13,16.27,Closed,iem
c0592d5e-e6ae-48d9-8b8e-8909e753b34d,Sennheiser Fake IE 80 Min,130.92,113.03,16.27,Closed,iem
cc63a8c4-0dd3-4590-a1e4-daa79f3d752f,Sennheiser HD 202,118.73,104.08,34.29,Closed,full
189e88d5-0042-41ca-aa8d-c028dc3fbc1f,Sennheiser HD 206,111.9,96.14,26.56,Closed,full
533fe7a1-6a82-415d-b4f4-9673ef8b49ad,Sennheiser HD 206,113.93,98.01,25.57,Closed,full
d240e129-8cf1-4033-a49f-efe6e353ae18,Sennheiser HD 212 PRO,114.13,99.67,35.88,Closed,full
9089e7ca-9314-4845-9d16-7e5ca76494ea,Sennheiser HD 215,111.4,97.67,42.31,Closed,full
871cc6d8-3915-4c71-b524-9c78fe4f4473,Sennheiser HD 218,112.18,96.27,25.63,Closed,earpad
ab261ea2-2ec0-4d00-a10d-a190f34b60d4,Sennheiser HD 228,111.32,95.5,26.14,Closed,earpad
7825701e-0e21-44b9-a4fa-5beac29e35ac,Sennheiser HD 25 II,109.77,98.52,75.05,Closed,earpad
6a32ddcd-3681-4cad-a26f-1fedb9087c58,Sennheiser HD 25 Tight Fit,121.91,110.23,67.96,Closed,earpad
7b40e946-1d7f-4b11-997d-7a41864b1ce6,Sennheiser HD 25-C II,114.78,103.22,69.78,Closed,earpad
6fb9230a-a60b-48ce-8075-5d8ce71010f7,Sennheiser HD 280 Pro (mk2),116.57,105.05,70.45,Closed,full
659dfc63-212f-4a60-b79b-ff985cef1df6,Sennheiser HD 280-13,107.8,103.88,406.07,Closed,full
c6557caf-36fb-4a37-b89e-94cb8ff291ef,Sennheiser HD 380 Pro,114.49,102.41,61.85,Closed,full
8c8ca3a8-509b-43b1-9f82-ccde0cc96db6,Sennheiser HD 4.20s,115.97,99.52,22.63,Closed,full
cc6ce07e-5c9f-4a48-a527-8f51f5cf98d9,Sennheiser HD 4.30,116.73,100.35,23.06,Closed,full
d6c4cc30-5de1-410d-be0c-383bd4c6f125,Sennheiser HD 449,110.34,96.24,38.96,Open,full
6d97d607-0483-43b6-a97f-09fc85c01318,Sennheiser HD 451,111.6,97.35,37.58,Closed,full
13363c3a-2ca5-4996-9ede-d7c7ca720e46,Sennheiser HD 461G Natural fit,113.68,99.43,37.64,Closed,full
6d1a8421-cead-4ae7-9bda-913ec18ade55,Sennheiser HD 461G Tight fit,115.03,100.78,37.64,Closed,full
ab70e88d-57d6-4f28-ac15-efe6918e1da8,Sennheiser HD 490,111.44,97.17,37.37,Open,full
39769f9b-6811-4baa-97fa-3865a841801d,Sennheiser HD 515,113.7,102.21,70.97,Open,full
84d88c9d-7108-40d6-8104-f708c47365f2,Sennheiser HD 518,113.25,102.94,93.06,Open,full
cc81a21d-59b2-41ba-87d1-827e865bb428,Sennheiser HD 555,113.4,103.47,101.6,Open,full
6e80a908-37e6-4d05-abca-495e15e18bde,Sennheiser HD 558,110.13,99.32,83.1,Open,full
ad615e89-08f1-4f9e-9c2b-c8c2775e5980,Sennheiser HD 560s,111.63,103.72,161.69,Open,full
2d49279f-769c-4493-8af5-f323d1a5efb7,Sennheiser HD 569,118.88,103.4,28.35,Closed,full
c0d65249-33d6-4e03-9a17-310e25159b61,Sennheiser HD 579,111.05,99.93,77.35,Open,full
abaab924-0c5f-4bad-abaf-65f94e0d73f7,Sennheiser HD 580,108.24,103.55,339.71,Open,full
9aafccab-4b70-413d-a081-50b51d1dd5e7,Sennheiser HD 595,112.03,101.8,94.94,Open,full
d6db9b76-76ae-4b03-afa5-1dfac9c9b94d,Sennheiser HD 598,111.49,100.71,83.52,Open,full
949a9a70-b8e9-45de-b941-d057f1e194dd,Sennheiser HD 599,112.17,100.95,75.49,Open,full
d07535ce-068f-4407-8bad-f8e91666e4a1,Sennheiser HD 600,105.08,100.54,352.12,Open,full
1717be5c-2070-4cb3-9f87-4d90d164c06a,Sennheiser HD 650,105.08,100.45,344.89,Open,full
300eddd2-b2e0-4281-8278-440f90156725,Sennheiser HD 660s,110.15,103.51,216.75,Open,full
f7e62bc3-eed1-442f-bc8e-84bda3f4dbb3,Sennheiser HD 700,104.24,97.95,234.88,Open,full
e5fee286-d93d-47ff-8231-f5d2656f3018,Sennheiser HD 800 American Cushions,105.49,101.91,438.93,Open,full
f9a9d107-5f36-4fc8-b488-efd43877998b,Sennheiser HD 800 Default,103.76,100.09,429.38,Open,full
55c6510a-4312-4177-8e67-f7e22c39acd1,Sennheiser HD 800s,105.18,101.64,442.68,Open,full
1da6e5fa-3977-4954-92d3-9c5dc7af7a83,Sennheiser HD7 DJ,113.97,104.55,114.16,Closed,full
c5a91ffb-e3bd-4712-adad-7316c88db74d,Sennheiser IE 300,129.84,111.55,14.81,Closed,iem
69cc3abb-2306-4324-ad4e-0cfdb9553f21,Sennheiser IE 400 Pro,129.87,111.46,14.44,Closed,iem
615ddfe7-697d-4ee3-ac11-41816a28f75d,Sennheiser ie 80 Max,131.81,114.13,17.05,Closed,iem
3c6aaa28-e10d-4b10-932a-2d814635a070,Sennheiser ie 80 Min,131.67,113.99,17.05,Closed,iem
05f2f96a-4961-4ef8-90ca-774fe276e519,Sennheiser ie 800,125.04,107.5,17.63,Closed,iem
85831ba3-afa4-4701-a25b-662f8e113a8f,Sennheiser ie 800s,127.03,109.42,17.36,Closed,iem
5930c921-7cd3-4321-b3ea-2610ccb3acea,Sennheiser ie4,127.3,109.74,17.54,Closed,iem
c057525e-24c5-496d-905e-6847646e12f7,Sennheiser ie60,130.0,112.1,16.24,Closed,iem
b61414c4-9683-4fbd-947c-6a4f7a0a11c7,Sennheiser ie8 Max,130.08,112.41,17.09,Closed,iem
5e90b52f-54a2-4d6f-852d-eb8f7bf9d13e,Sennheiser ie8 min,129.73,112.06,17.09,Closed,iem
1331930f-786d-4be5-9f58-240885342bf4,Sennheiser MM 50,132.69,114.85,16.44,Closed,iem
90fa1799-fb4f-4771-96c0-e120b3060162,Sennheiser MM80i,129.57,111.73,16.45,Closed,iem
7e872f6b-91aa-43ce-8326-c63a90420aa4,Sennheiser Momentum,119.65,103.23,22.81,Closed,full
cea76a32-6c06-4014-9b54-2f55118783db,Sennheiser Momentum 2.0 In-Ear (M2 IEi IEG),120.66,103.67,20.0,Closed,iem
840fa279-ae33-41a1-9217-96981e5ead77,Sennheiser Momentum on-ear,114.54,98.17,23.09,Closed,full
31a82243-ebba-47e7-94d7-6050e669e0c9,Sennheiser Momentum On-Ear Wireless (M2 OEBT) Tight Fit,124.46,120.33,386.27,Closed,earpad
7519b8bf-723a-4181-9ce9-f3225223b2f0,Sennheiser PC 330 G4ME,110.61,96.78,41.47,Closed,full
dcb086ae-c042-4ede-91e2-28cea515bc70,Sennheiser PC 350 Xense,106.97,101.02,253.94,Closed,full
1531bcc6-fc72-4ba5-9147-fb4cf542b9c4,Sennheiser PX 100,124.83,110.87,40.12,Semi-open,earpad
918122cd-84aa-4263-9fed-423e39969ede,Sennheiser PX 100 II,111.6,97.52,39.15,Open,earpad
12ef8789-55fc-4cc4-938c-86be5ea6cdee,Sennheiser PX 200 II,108.83,94.73,38.93,Open,earpad
8fc4181a-79f2-4c4b-bf3a-f86e081ab009,Sennheiser PX 90,103.3,88.77,35.29,Open,earpad
1e74f134-651a-45bc-a8af-b4edba5c5863,Sennheiser PXC 550 Wireless Wire connection,96.57,93.04,443.66,Closed,full
b5e8ca1a-dd09-4f8c-bef5-955986166e55,Sennheiser URBANITE XL,116.07,99.85,23.85,Closed,full
a1ed1ae0-5fe2-4e90-b99f-148ea3a5b5ab,Shanling ME100,134.48,116.97,17.72,Closed,iem
46692178-dd09-4aaf-9090-10c68efd0d39,Shanling ME80,136.56,118.28,14.86,Closed,iem
77601da0-9728-4f8e-a025-8410a495b9f1,Shozy Hibiki Mk.2,128.59,113.97,34.5,Closed,iem
181f0711-13f3-43c0-9213-6cdd79339f45,Shozy V33,127.05,109.22,16.49,Closed,iem
a6cbcde3-3683-43c0-9462-4dd4a02a69bc,Shozy V33 Pro,128.37,110.47,16.24,Closed,iem
7d6b54c5-c1d9-4b2f-9ccc-f696036762c1,Shozy Zero,125.52,107.67,16.4,Closed,iem
7dd13bf1-4d52-4476-bd8c-5c63ff483f33,Shuoer Tape Pro,127.06,108.92,15.36,Closed,iem
50e10622-6bf6-43e0-94d1-5326aa430885,Shure SE 102,125.09,107.1,15.88,Closed,iem
1a5ffea1-09b6-42ea-8c8b-de8974947c2a,Shure SE 215,125.3,107.4,16.22,Closed,iem
d76e1660-8620-4c73-97ec-aa3aeb3b22c3,Shure SE 315,132.97,118.25,33.7,Closed,iem
0ed90cb1-831a-4325-9432-fb5a8c41f95f,Shure SE 535,133.99,118.14,25.99,Closed,iem
98f65881-a9ac-418a-8530-3b27a7ac6edf,Shure SE 846,135.54,115.95,10.99,Closed,iem
eafca684-8caf-4ec3-be27-e65b223b8718,Shure SRH 1440,109.12,94.99,38.66,Open,full
125a87d8-0f4d-4768-ba74-5d546c08c9e5,Shure SRH 1540,112.53,99.14,45.81,Closed,full
f40929fc-00a4-48bf-af21-0eb981d9f6be,Shure SRH 240,126.91,112.8,38.85,Closed,full
87f4269b-43cf-4f14-a538-ddc38a9b698b,Shure SRH 440,117.53,103.8,42.37,Closed,full
0ccb8a7c-7a81-48fa-92b9-6c8b8f4c1778,Shure SRH 750DJ,112.28,98.29,39.98,Closed,full
6c2a74d7-eab9-4a3b-98d6-3aa011873303,Shure SRH 840,111.82,98.23,43.78,Closed,full
d1bffbea-ace9-4c8d-9df7-1b872d826e3f,Shure SRH 940,114.8,101.05,42.13,Closed,full
194f3388-7b87-42ef-8377-27236046b788,Shure SRH1840,108.84,96.92,64.34,Open,full
b21e35ce-88b8-4760-b817-277d8cc982aa,Shure SRH440A,120.88,106.55,36.86,Closed,full
a1e56761-c714-49db-8ab2-2e3fe46bd8af,Simgot EK3 Off-Off,137.78,121.67,24.48,Closed,iem
201aefd8-db2d-45b7-a50a-b239d68c727b,Simgot EK3 Off-On,139.0,122.44,22.08,Closed,iem
09135b95-6a7e-4e2c-a7c6-6da4c441d4b2,Simgot EK3 On-Off,137.76,121.42,23.23,Closed,iem
5c52565d-932d-4321-b64e-4e4c730a7301,Simgot EK3 On-On,138.92,122.15,21.05,Closed,iem
ce47786f-6c2e-47db-b5d0-be7f76250da3,Simgot EM1 Default,131.86,114.53,18.46,Closed,iem
1aaacca7-b2d1-4851-9342-94f08c163444,Simgot EM1 Sealed,133.34,115.97,18.32,Closed,iem
e09b206a-5647-4474-938b-999d6eaf86c8,Simgot EM2 Default,137.78,119.08,13.5,Closed,iem
63967421-87c9-4852-b0df-5aeddb308a19,Simgot EM2 Sealed,138.01,119.31,13.48,Closed,iem
3be6c869-6a80-4c11-bd2a-0fdce770cbd2,Simgot EM3 Default,127.71,109.82,16.27,Closed,iem
cb23c7d5-68cc-4183-8ce5-c420d5277a97,Simgot EM3 Sealed,129.97,112.08,16.27,Closed,iem
2325135f-16f9-4496-bdfd-458ea34fdd86,Simgot EM5 Default,127.74,109.86,16.29,Closed,iem
58f0e54e-d4f0-4e15-86bc-f976a938a1b2,Simgot EM5 Sealed,129.47,111.58,16.29,Closed,iem
ec51d946-5c1a-4d9f-8518-788b69283130,Simgot EN700,130.16,114.23,25.51,Closed,iem
2fb36ee5-714d-4f7f-802d-4d78279a1178,Simgot EN700 MKII Default,132.91,115.32,17.42,Closed,iem
8e8ff624-36b4-4300-80cd-4feb5ca561d0,Simgot EN700 MKII Sealed,133.49,115.9,17.39,Closed,iem
7ea94fea-bed2-468e-ba47-74064e619ce1,Simgot EN700 Pro Default,132.46,114.9,17.54,Closed,iem
d5a53aa0-5c6a-43f8-a7ac-8c3a0f9a470a,Simgot EN700 Pro Sealed,133.16,115.55,17.35,Closed,iem
8c175d6b-58c4-46a5-bbd8-00af63373b0f,Simgot ET1000 Hybrid cushions,114.31,97.39,20.36,Open,full
7d707ab1-2760-4a3e-8e21-7c38ca0686b0,Simgot ET1000 Leather cushions,112.53,95.62,20.36,Open,full
25dbebb5-9a62-4aac-8c23-b7c0d66e9aaf,Simgot MT3 Meeture Default,132.48,115.03,18.0,Closed,iem
e42e4c9b-0835-449e-aa37-b4cd43c817c5,Simgot MT3 Meeture Sealed,133.23,115.78,17.98,Closed,iem
b310faa2-1086-4561-9b95-a0aa86c7d04d,Simphonio RX10,122.85,110.86,63.23,Closed,iem
a8d587f8-d395-4970-90a1-ca063d0f1c37,Sivga Audio Oriole,120.86,106.47,36.36,Closed,full
9e6cd86b-db56-46f0-be5c-752d73c5d94d,Sivga Audio P-II,106.5,91.77,33.66,Open,full
1148e6bc-6d2b-4364-8b8d-dff750c24dc1,Sivga Audio Phoenix Cushions 1,117.42,102.54,32.47,Open,full
61420976-8285-425f-baa2-94c14363eccb,Sivga Audio Phoenix Cushions 2,116.84,101.95,32.47,Open,full
f58ef411-5561-439d-8c02-9f90377f3d66,Sivga Audio SV021 Robin,116.26,101.64,34.54,Closed,full
16f4a390-9dee-4650-8705-dd5e51f534c7,Sivga Audio SV023,108.62,103.82,331.73,Open,full
5323d7b7-619f-4880-b159-9219dc365637,Skullcandy SK Pro,114.21,102.66,69.97,Closed,full
8bff198b-de26-4a23-a751-8eba03a77952,Smabat ST 10s,128.35,114.56,41.82,Semi-open,iem
63399ecb-2d90-4489-91d9-d3be856f2109,Smabat X1 Hi,119.76,110.38,115.44,Closed,iem
b788a995-4a3c-4fe8-a33a-b6ec59cb5574,Smabat X1 Low,126.09,110.78,29.46,Closed,iem
1b1dda2c-da1e-4e13-a886-87563301f92e,Snorry Trion,98.82,82.49,23.25,Open,full
b1f32a27-af27-42a5-ba63-9b65502b9387,Snowy88 Hybrid 5 Filter 1,135.29,118.3,20.01,Closed,iem
cea576ca-d7a4-4bf9-949e-bbf81835e0cc,Snowy88 Hybrid 5 Filter Brown,136.83,119.84,20.01,Closed,iem
29380a48-b493-4a27-afec-d0f9a5bcf3f1,Snowy88 Hybrid 5 Filter Green,134.84,117.85,20.01,Closed,iem
80f09d29-17da-4f69-a0a3-d09208dc3664,Snowy88 Hybrid 5 Filter Red,133.74,116.75,20.01,Closed,iem
8a6fa4e1-810b-4fdd-8c76-ab98c4e28531,Snowy88 А6,128.47,115.42,49.52,Closed,iem
4c155d0e-a9f8-4c2c-8d81-4a08b99ed3bc,SoftEars RSV,132.89,112.23,8.6,Closed,iem
4d4b0960-0175-44bb-a17f-703b8e2f8afc,SoftEars Turii Ti,130.49,114.39,24.55,Closed,iem
41608edd-320a-4a4f-85d7-2bc9100b5cfa,SoftEars Volume,129.88,108.02,6.51,Closed,iem
af556861-19df-4a69-8d89-a53b9b16468f,Sony 10RBT,106.27,92.77,44.72,Closed,full
e1f8303f-f235-408d-b248-ab0c9172c396,Sony CD3000,114.05,100.14,40.62,Closed,full
00965f16-7c25-45dd-8d8f-a7e757336d93,Sony Fake MDR V 700,119.4,105.82,43.91,Closed,full
a0834061-4fad-47cd-a444-609c58ff5d33,Sony Fake MDR-7506,121.18,110.16,79.07,Closed,full
62cbd6b4-3243-416a-b78d-b131b9aef481,Sony IER-M7,124.8,108.88,25.62,Closed,iem
44ba0bca-ffa1-47d6-8c7e-38a528221e34,Sony IER-M9,125.92,108.9,19.86,Closed,iem
8189f289-92b6-4ee4-9dd6-2f1a961349c2,Sony MDR 10RC,105.74,92.22,44.45,Closed,earpad
08e9f2be-55f0-40d6-8455-a89d8fa53dc1,Sony MDR 1R,125.4,110.59,33.05,Closed,full
438dcb82-2cdc-463a-a17e-6025a7bb9dbf,Sony MDR EX0300 Complete Player,124.66,106.96,17.02,Closed,iem
6bca7dd6-19aa-4aa8-88bc-77cfd281f76c,Sony MDR V 500 DJ,111.74,97.88,41.06,Closed,full
10cf4261-732a-4a19-a0c0-57101e4bb329,Sony MDR V 700,122.56,107.08,28.35,Closed,full
c11caa0b-69d4-4948-92bd-6df9ee6d6116,Sony MDR-1A,116.85,101.64,30.15,Closed,full
33cddb5b-7e01-4b63-a183-135f67f706c6,Sony MDR-1AM2,122.71,105.88,20.75,Closed,full
c1e51745-bf0b-42d9-bdb8-53f55dd9f539,Sony MDR-1RBT Wire,116.36,100.3,24.77,Closed,full
f2fa27b5-19a1-45be-8f4c-6e9f31a07cb0,Sony MDR-7505,119.53,106.07,45.1,Closed,earpad
add6c5aa-5c6d-4a89-ae62-c329c3fa1d27,Sony MDR-7506,114.48,103.75,84.51,Closed,full
868625fc-2634-4bfd-9f68-604d842678cc,Sony MDR-7509 HD,118.21,102.59,27.44,Closed,full
25a33e84-1833-41c2-922b-b3340af89bc2,Sony MDR-CD1700,114.59,100.54,39.33,Closed,full
a7472e46-9a13-4a96-a0e4-a818e3fa9bb0,Sony MDR-EX15LP,121.63,103.94,17.03,Closed,iem
249076b0-a8d9-493d-9c76-0d98a3290560,Sony MDR-EX450,123.91,109.85,39.28,Closed,iem
04386878-c963-423b-98e1-f4a3f2cb7235,Sony MDR-EX650AP,131.61,114.12,17.8,Closed,iem
c947b9be-db31-4631-a1d7-f0b8d27f42ce,Sony MDR-MA 900,112.67,94.67,15.83,Open,full
3f4e8395-b432-4e04-9f9c-631ce54a9097,Sony MDR-NC500D,110.9,97.19,42.55,Closed,full
e8249de6-f8c2-4559-ab86-15c34fe84729,Sony MDR-NW750N,128.77,111.75,19.86,Closed,iem
a6560efc-d3ac-4d90-8836-8a597fea6331,Sony MDR-XB300,116.13,100.57,27.82,Closed,earpad
f27a16e7-6984-4928-8188-57ef4779db2e,Sony MDR-XB500,122.93,109.39,44.27,Closed,full
2e0d9907-f41d-4a67-a525-a33136b5e3fa,Sony MDR-XB700,119.88,104.33,27.84,Closed,full
36ad23e1-41cb-4917-ae2d-18fdec7d5d04,Sony MDR-XB950,120.85,105.88,31.79,Closed,full
a85b3219-ad5d-4108-a9a6-0446e9b22cd8,Sony MDR-XB950N1 Power Off,112.7,98.2,35.51,Closed,full
9d9f58f9-0169-4e4f-a318-024af714c682,Sony MDR-XB950N1 Power On NC Off,114.69,101.34,46.26,Closed,full
544975aa-d1fb-4410-8184-8dda6f9cc38d,Sony MDR-XB950N1 Power On NC On,115.0,101.65,46.26,Closed,full
8f17c272-6682-46b8-bd2b-43432e94063b,Sony MDR-Z1000,116.33,100.73,27.59,Closed,full
90a70f86-cb15-410b-a2b4-5c693af54768,Sony MDR-Z7,111.37,100.05,73.85,Closed,full
6750353a-d7bc-4729-9220-0f665d776fe3,Sony MDR-Z7 MK2,115.43,103.0,57.25,Closed,full
1a7061cd-da04-4d44-b58c-8eacae853c06,Sony MDR-ZX110,117.36,101.45,25.63,Closed,earpad
91bee17b-3f13-48e6-8f18-0b12cd0b9bff,Sony MDR-ZX700,116.56,100.89,27.11,Closed,full
0fe193af-f0f6-4013-9e95-b8c25dd500b9,Sony SA1000,109.58,98.57,79.19,Open,full
ba755f09-b432-4420-886b-cd0bb749529d,Sony SA3000,109.4,98.26,76.94,Open,full
cfb7fd6a-38dd-45e7-b496-71ed2188bd08,Sony WH-1000XM2 Wire connection,121.31,103.0,14.77,Closed,full
c3fbe059-c599-4178-a594-aa42eb1e8a61,Sony WH-1000XM3 Wire,121.7,108.39,46.67,Closed,full
528a5f71-fe32-4c9c-b197-9eb00d9770de,Sony WH-1000XM4 Wire,113.81,96.27,17.62,Closed,full
c68d4868-7d99-4358-83ba-f7b4d7ac8422,Sony XB-400,110.71,95.28,28.64,Closed,earpad
8b9c323e-f51f-4745-ac8a-8510f8289885,Sony XB-600,122.67,109.24,45.4,Closed,earpad
db23fda0-a421-48a1-a774-972d6ed7f1af,Sony XB-900,121.09,105.26,26.15,Closed,earpad
38d30244-c244-4011-a464-cc6188ee08aa,Sony XB30EX,126.48,109.1,18.29,Closed,iem
c48c5404-cf67-4807-a5c7-ecd1bfd93351,Sony XB450BV,113.42,103.35,98.37,Closed,earpad
e26e0250-53be-476f-b319-75351bf9752c,Sony XBA-1,123.86,109.75,38.9,Closed,iem
ab8dc017-6ddc-4837-a40c-205d52a2f647,Sony XBA-2,125.88,108.81,19.62,Closed,iem
d02adab6-e95a-4b98-a05f-f6862389d4e3,Sony XBA-3,123.5,106.79,21.32,Closed,iem
009082be-921b-4e7e-af57-223d47eab694,Sony XBA-4,126.12,106.92,12.02,Closed,iem
7cad6cc4-d3cc-4a09-b742-8a0129c0a9e6,Sony XBA-A1AP,126.99,112.74,37.66,Closed,iem
3eb8d42b-dcdf-45c0-8cd5-1998ef46c03e,Sony XBA-A2,126.53,111.78,33.53,Closed,iem
28396384-0106-4f69-a630-9661fb6e74b6,Sony XBA-A3,123.51,108.79,33.73,Closed,iem
58f52526-893e-495c-93ae-cbf50087b352,Sony XBA-C10,124.68,110.46,37.86,Closed,iem
c17084e8-3522-497a-b14f-e0824c5da901,Sony XBA-H1,116.74,103.85,51.5,Closed,iem
5ca730f1-3f8a-4322-bbfb-c25475fcbb7c,Sony XBA-H3,121.24,107.86,45.9,Closed,iem
88d43c6e-fb7f-4e87-a0c1-700302196f59,Sony XBA-N1,129.47,112.14,18.51,Closed,iem
9401f745-6618-43cd-95aa-8eb3c39fac30,Sony XBA-Z5,123.77,108.63,30.61,Closed,iem
28bf7b2a-66fa-4da9-88a7-bf76c3a41b25,Sound Warrior SW-HP10s,121.69,108.35,46.31,Closed,earpad
07c0af57-b8ae-4b77-a211-48826eb03be9,SoundMAGIC E10,124.12,110.82,46.73,Closed,iem
c29a03d3-1ac1-421f-9cb2-e38516c769fb,SoundMAGIC E30,128.79,110.32,14.23,Closed,iem
b601b3b8-26cc-48fe-b460-721f99264352,SoundMAGIC E50,122.09,109.28,52.26,Closed,iem
2603fac8-0028-497f-9ae6-b9b88853b711,SoundMAGIC ES18,122.65,109.29,46.17,Closed,iem
839eed2f-00f9-4f8f-a1c8-5b26cb9fe685,SoundMAGIC HP151,115.37,100.75,34.58,Closed,full
c27a8850-5495-4455-9d72-a6187cb46b2a,SoundMAGIC MP21,129.1,110.27,13.08,Closed,iem
